gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,day,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month
SDN202405260,suarr002,SDN,4,value,4,0,6,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240526,0,SAN02,h,NYA,1,0,0,regular,y,y,20.000000,8,1,5,2,,63,SDN,2024,2024-05-26,1,4,4,True,False,True,2,0.000000,15.000000,36.000000,15.000000,0,0,2,0.333333,21,16,79,0.173184,False,2 days,0,0,1,0,0,1.500000,3.600000,5
SDN202405270,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240527,0,SAN02,h,MIA,1,0,0,regular,y,y,14.000000,9,1,2,0,,66,SDN,2024,2024-05-27,1,1,1,True,False,True,0,20.000000,20.000000,56.000000,20.000000,1,0,1,0.333333,22,18,85,0.178378,False,0 days,1,0,0,1,0,2.000000,5.600000,5
KCA202405310,suarr002,SDN,6,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240531,0,KAN06,v,KCA,1,0,0,regular,y,y,6.000000,9,11,6,3,,69,KCA,2024,2024-05-31,0,5,5,True,False,True,3,0.000000,0.000000,34.000000,14.000000,0,0,0,0.000000,23,19,88,0.180851,False,3+ days,0,0,0,0,0,0.000000,3.400000,5
KCA202406010,suarr002,SDN,5,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20240601,0,KAN06,v,KCA,1,0,0,regular,y,y,18.000000,9,7,3,0,,80,KCA,2024,2024-06-01,0,4,4,True,False,True,0,6.000000,6.000000,40.000000,6.000000,1,1,-1,-0.250000,24,19,90,0.178947,False,0 days,1,0,0,0,0,0.600000,4.000000,6
SDN202406100,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.000000,,20240610,0,SAN02,h,OAK,1,0,0,regular,y,y,15.000000,9,1,6,0,,66,SDN,2024,2024-06-10,1,5,5,True,False,True,8,0.000000,0.000000,0.000000,18.000000,0,0,3,1.000000,25,18,94,0.170103,False,3+ days,0,0,0,0,0,0.000000,0.000000,6
SDN202406110,suarr002,SDN,5,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20240611,0,SAN02,h,OAK,1,0,0,regular,y,y,8.000000,8,3,3,0,,65,SDN,2024,2024-06-11,1,0,0,True,False,True,0,15.000000,15.000000,15.000000,15.000000,1,0,0,0.000000,26,21,97,0.182741,False,0 days,1,0,0,0,0,1.500000,1.500000,6
SDN202406120,suarr002,SDN,6,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20240612,0,SAN02,h,OAK,1,0,0,regular,y,y,19.000000,9,4,4,0,,70,SDN,2024,2024-06-12,1,0,0,True,False,True,0,8.000000,23.000000,23.000000,8.000000,2,0,1,0.250000,27,21,101,0.179104,False,0 days,1,0,0,0,1,2.300000,2.300000,6
PHI202406180,suarr002,SDN,6,value,1,4,5,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20240618,0,PHI13,v,PHI,0,1,0,regular,y,y,9.000000,8,3,2,0,,89,PHI,2024,2024-06-18,0,1,1,True,False,True,5,0.000000,0.000000,27.000000,19.000000,0,0,0,0.000000,28,22,105,0.180488,False,3+ days,0,0,0,0,0,0.000000,2.700000,6
PHI202406190,suarr002,SDN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240619,0,PHI13,v,PHI,1,0,0,regular,y,y,13.000000,9,5,2,0,,87,PHI,2024,2024-06-19,0,3,3,True,False,True,0,9.000000,9.000000,28.000000,9.000000,1,0,1,0.333333,29,22,110,0.176190,False,0 days,1,0,0,0,0,0.900000,2.800000,6
SDN202406220,suarr002,SDN,6,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240622,0,SAN02,h,MIL,1,0,0,regular,y,y,3.000000,9,4,6,0,,76,SDN,2024,2024-06-22,1,2,2,True,False,True,2,0.000000,13.000000,22.000000,13.000000,0,0,0,0.000000,30,23,113,0.178404,False,2 days,0,0,1,0,0,1.300000,2.200000,6
SDN202406240,suarr002,SDN,4,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240624,0,SAN02,h,WAS,1,0,0,regular,y,y,17.000000,9,3,3,0,,77,SDN,2024,2024-06-24,1,0,0,True,False,True,1,0.000000,3.000000,25.000000,3.000000,0,0,0,0.000000,31,23,114,0.177570,False,1 day,0,1,0,0,0,0.300000,2.500000,6
SDN202406250,suarr002,SDN,5,value,3,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240625,0,SAN02,h,WAS,1,0,0,regular,y,y,21.000000,9,6,9,0,,72,SDN,2024,2024-06-25,1,3,3,True,False,True,0,17.000000,20.000000,42.000000,17.000000,1,0,1,0.200000,32,23,118,0.174312,False,0 days,1,0,0,0,0,2.000000,4.200000,6
TEX202407030,suarr002,SDN,5,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240703,0,ARL03,v,TEX,1,0,0,regular,y,y,14.000000,8,6,4,1,,74,TEX,2024,2024-07-03,0,2,2,True,False,True,7,0.000000,0.000000,0.000000,21.000000,0,0,2,0.500000,33,24,123,0.174888,False,3+ days,0,0,0,0,0,0.000000,0.000000,7
TEX202407040,suarr002,SDN,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240704,0,ARL03,v,TEX,1,0,0,regular,y,y,19.000000,9,3,1,0,,74,TEX,2024,2024-07-04,0,2,2,True,False,True,0,14.000000,14.000000,14.000000,14.000000,1,1,0,0.000000,34,26,127,0.180617,False,0 days,1,0,0,0,0,1.400000,1.400000,7
SDN202407050,suarr002,SDN,4,value,1,0,5,4,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240705,0,SAN02,h,ARI,1,0,0,regular,y,y,20.000000,9,2,7,3,,70,SDN,2024,2024-07-05,1,5,5,True,False,True,0,19.000000,33.000000,33.000000,19.000000,2,0,0,0.000000,35,26,131,0.177489,False,0 days,1,0,0,0,1,3.300000,3.300000,7
SDN202407100,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,1.000000,,20240710,0,SAN02,h,SEA,0,1,0,regular,y,y,15.000000,9,2,0,0,,74,SDN,2024,2024-07-10,1,-2,2,True,False,True,4,0.000000,0.000000,53.000000,20.000000,0,1,0,0.000000,36,26,136,0.173729,False,3+ days,0,0,0,0,0,0.000000,5.300000,7
SDN202407130,suarr002,SDN,4,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20240713,0,SAN02,h,ATL,1,0,0,regular,y,y,25.000000,9,0,4,0,,74,SDN,2024,2024-07-13,1,4,4,True,False,True,2,0.000000,15.000000,15.000000,15.000000,0,0,1,0.200000,37,26,139,0.171548,False,2 days,0,0,1,0,0,1.500000,1.500000,7
CLE202407210,suarr002,SDN,3,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240721,0,CLE08,v,CLE,1,0,0,regular,y,y,16.000000,8,2,1,1,,80,CLE,2024,2024-07-21,0,1,1,True,False,True,7,0.000000,0.000000,0.000000,25.000000,0,0,1,0.250000,38,27,144,0.172131,False,3+ days,0,0,0,0,0,0.000000,0.000000,7
WAS202407230,suarr002,SDN,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20240723,0,WAS11,v,WAS,1,0,0,regular,y,y,16.000000,9,4,0,0,,88,WAS,2024,2024-07-23,0,4,4,True,False,True,1,0.000000,16.000000,16.000000,16.000000,0,0,2,0.500000,39,28,148,0.173387,False,1 day,0,1,0,0,0,1.600000,1.600000,7
BAL202407260,suarr002,SDN,7,value,5,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1.000000,,,,1.000000,,20240726,0,BAL12,v,BAL,1,0,0,regular,y,y,19.000000,8,4,3,2,,83,BAL,2024,2024-07-26,0,1,1,True,False,True,2,0.000000,16.000000,32.000000,16.000000,0,0,2,0.333333,40,30,152,0.178571,False,2 days,0,0,1,0,0,1.600000,3.200000,7
SDN202407300,suarr002,SDN,7,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20240730,0,SAN02,h,LAN,1,0,0,regular,y,y,10.000000,10,5,5,1,,73,SDN,2024,2024-07-30,1,0,0,True,False,True,3,0.000000,0.000000,35.000000,19.000000,0,0,2,0.666667,41,32,158,0.182171,False,3+ days,0,0,0,0,0,0.000000,3.500000,7
SDN202408030,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240803,0,SAN02,h,COL,1,0,0,regular,y,y,9.000000,9,2,3,0,,78,SDN,2024,2024-08-03,1,1,1,True,False,True,3,0.000000,0.000000,10.000000,10.000000,0,0,1,0.333333,42,34,161,0.187739,False,3+ days,0,0,0,0,0,0.000000,1.000000,8
PIT202408070,suarr002,SDN,5,value,2,0,5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,,20240807,0,PIT08,v,PIT,1,0,0,regular,y,y,6.000000,9,6,6,0,,78,PIT,2024,2024-08-07,0,0,0,True,False,True,3,0.000000,0.000000,9.000000,9.000000,0,0,0,0.000000,43,35,164,0.189394,False,3+ days,0,0,0,0,0,0.000000,0.900000,8
PIT202408080,suarr002,SDN,5,value,3,0,5,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240808,0,PIT08,v,PIT,1,0,0,regular,y,y,19.000000,9,7,5,0,,82,PIT,2024,2024-08-08,0,2,2,True,False,True,0,6.000000,6.000000,15.000000,6.000000,1,0,2,0.400000,44,35,169,0.185874,False,0 days,1,0,0,0,0,0.600000,1.500000,8
MIA202408100,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,,,,,,20240810,0,MIA02,v,MIA,1,0,0,regular,y,y,16.000000,9,8,8,0,,72,MIA,2024,2024-08-10,0,0,0,True,False,True,1,0.000000,25.000000,34.000000,19.000000,0,0,1,0.333333,45,37,174,0.189781,False,1 day,0,1,0,0,0,2.500000,3.400000,8
SDN202408120,suarr002,SDN,5,value,3,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240812,0,SAN02,h,PIT,1,0,0,regular,y,y,19.000000,9,0,2,0,,77,SDN,2024,2024-08-12,1,2,2,True,False,True,1,0.000000,16.000000,41.000000,16.000000,0,0,0,0.000000,46,38,177,0.191336,False,1 day,0,1,0,0,0,1.600000,4.100000,8
SDN202408130,suarr002,SDN,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240813,0,SAN02,h,PIT,1,0,0,regular,y,y,9.000000,9,0,3,0,,77,SDN,2024,2024-08-13,1,3,3,True,False,True,0,19.000000,35.000000,60.000000,19.000000,1,0,1,0.250000,47,38,182,0.187943,False,0 days,1,0,0,0,0,3.500000,6.000000,8
SDN202408190,suarr002,SDN,4,value,3,0,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240819,0,SAN02,h,MIN,1,0,0,regular,y,y,22.000000,9,2,5,0,,77,SDN,2024,2024-08-19,1,3,3,True,False,True,5,0.000000,0.000000,28.000000,9.000000,0,1,-1,-0.200000,48,39,186,0.188811,False,3+ days,0,0,0,0,0,0.000000,2.800000,8
SDN202408200,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240820,0,SAN02,h,MIN,1,0,0,regular,y,y,9.000000,9,5,7,0,,81,SDN,2024,2024-08-20,1,2,2,True,False,True,0,22.000000,22.000000,31.000000,22.000000,1,0,1,0.333333,49,38,191,0.182131,False,0 days,1,0,0,1,0,2.200000,3.100000,8
SDN202408250,suarr002,SDN,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20240825,0,SAN02,h,NYN,1,0,0,regular,y,y,8.000000,9,2,2,0,,79,SDN,2024,2024-08-25,1,0,0,True,False,True,4,0.000000,0.000000,31.000000,9.000000,0,0,1,0.333333,50,39,194,0.183673,False,3+ days,0,0,0,0,0,0.000000,3.100000,8
SLN202408260,suarr002,SDN,4,value,3,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20240826,0,STL10,v,SLN,1,0,0,regular,y,y,19.000000,9,7,3,0,,92,SLN,2024,2024-08-26,0,4,4,True,False,True,0,8.000000,8.000000,39.000000,8.000000,1,0,0,0.000000,51,40,197,0.185185,False,0 days,1,0,0,0,0,0.800000,3.900000,8
SLN202408280,suarr002,SDN,4,value,2,0,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20240828,0,STL10,v,SLN,0,1,0,regular,y,y,21.000000,9,3,3,0,,87,SLN,2024,2024-08-28,0,0,0,True,False,True,1,0.000000,27.000000,27.000000,19.000000,0,0,1,0.200000,52,40,202,0.182119,False,1 day,0,1,0,0,0,2.700000,2.700000,8
TBA202409010,suarr002,SDN,5,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240901,0,STP01,v,TBA,1,0,0,regular,y,y,14.000000,9,4,3,0,,72,TBA,2024,2024-09-01,0,1,1,True,False,True,3,0.000000,0.000000,48.000000,21.000000,0,1,0,0.000000,53,41,207,0.182410,False,3+ days,0,0,0,0,0,0.000000,4.800000,9
SDN202409020,suarr002,SDN,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240902,0,SAN02,h,DET,1,0,0,regular,y,y,8.000000,9,0,3,0,,77,SDN,2024,2024-09-02,1,3,3,True,False,True,0,14.000000,14.000000,54.000000,14.000000,1,0,0,0.000000,54,41,212,0.179487,False,0 days,1,0,0,0,0,1.400000,5.400000,9
SDN202409040,suarr002,SDN,7,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20240904,0,SAN02,h,DET,1,0,0,regular,y,y,19.000000,9,5,5,0,,80,SDN,2024,2024-09-04,1,0,0,True,False,True,1,0.000000,22.000000,43.000000,8.000000,0,1,-1,-0.250000,55,41,215,0.177778,False,1 day,0,1,0,0,0,2.200000,4.300000,9
SDN202409050,suarr002,SDN,4,value,2,0,6,2,0,0,1,4,4,2,0,1,0,0,0,0,0,0,0,0,,1.000000,,,,,20240905,0,SAN02,h,DET,0,1,0,regular,y,y,26.000000,9,0,3,0,,85,SDN,2024,2024-09-05,1,3,3,True,False,True,0,19.000000,27.000000,41.000000,19.000000,1,2,-1,-0.166667,56,40,219,0.172414,False,0 days,1,0,0,0,0,2.700000,4.100000,9
SEA202409100,suarr002,SDN,5,value,4,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240910,0,SEA03,v,SEA,1,0,0,regular,y,y,18.000000,8,7,3,2,,67,SEA,2024,2024-09-10,0,4,4,True,False,True,4,0.000000,0.000000,45.000000,26.000000,0,0,2,0.400000,57,39,225,0.166154,False,3+ days,0,0,0,0,0,0.000000,4.500000,9
SFN202409150,suarr002,SDN,5,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.000000,,,,,,20240915,0,SFO03,v,SFN,1,0,0,regular,y,y,19.000000,9,2,1,0,,61,SFN,2024,2024-09-15,0,1,1,True,False,True,4,0.000000,0.000000,18.000000,18.000000,0,0,0,0.000000,58,41,230,0.169697,False,3+ days,0,0,0,0,0,0.000000,1.800000,9
SDN202409160,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240916,0,SAN02,h,HOU,1,0,0,regular,y,y,8.000000,9,1,3,0,,67,SDN,2024,2024-09-16,1,2,2,True,False,True,0,19.000000,19.000000,37.000000,19.000000,1,0,0,0.000000,59,41,234,0.167665,False,0 days,1,0,0,0,0,1.900000,3.700000,9
SDN202409170,suarr002,SDN,3,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240917,0,SAN02,h,HOU,0,1,0,regular,y,y,12.000000,9,3,3,0,,70,SDN,2024,2024-09-17,1,0,0,True,False,True,0,8.000000,27.000000,45.000000,8.000000,2,0,1,0.250000,60,41,237,0.166172,False,0 days,1,0,0,0,1,2.700000,4.500000,9
SDN202409200,suarr002,SDN,4,value,3,0,5,1,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240920,0,SAN02,h,CHA,1,0,0,regular,y,y,27.000000,9,0,2,0,,68,SDN,2024,2024-09-20,1,2,2,True,False,True,2,0.000000,12.000000,39.000000,12.000000,0,1,0,0.000000,61,42,241,0.167155,False,2 days,0,0,1,0,0,1.200000,3.900000,9
SDN202409220,suarr002,SDN,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240922,0,SAN02,h,CHA,1,0,0,regular,y,y,13.000000,9,2,4,0,,73,SDN,2024,2024-09-22,1,2,2,True,False,True,1,0.000000,27.000000,66.000000,27.000000,0,0,2,0.500000,62,42,246,0.164740,False,1 day,0,1,0,0,0,2.700000,6.600000,9
LAN202409240,suarr002,SDN,6,value,3,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240924,0,LOS03,v,LAN,1,0,0,regular,y,y,12.000000,9,4,1,0,,69,LAN,2024,2024-09-24,0,3,3,True,False,True,1,0.000000,13.000000,52.000000,13.000000,0,0,0,0.000000,63,44,250,0.168571,False,1 day,0,1,0,0,0,1.300000,5.200000,9
ARI202409270,suarr002,SDN,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240927,0,PHO01,v,ARI,1,0,0,regular,y,y,22.000000,9,5,3,0,,77,ARI,2024,2024-09-27,0,2,2,True,False,True,2,0.000000,12.000000,52.000000,12.000000,0,1,0,0.000000,64,44,254,0.166667,False,2 days,0,0,1,0,0,1.200000,5.200000,9
ATH202504090,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250409,0,SAC01,v,ATH,1,0,0,regular,y,y,7.000000,9,2,1,0,,75,ATH,2025,2025-04-09,0,1,1,True,False,True,1,0.000000,26.000000,38.000000,9.000000,0,1,-1,-0.333333,5,6,17,0.179487,False,1 day,0,1,0,0,0,2.600000,3.800000,4
SDN202504120,suarr002,SDN,4,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250412,0,SAN02,h,COL,1,0,0,regular,y,y,12.000000,9,0,2,0,,63,SDN,2025,2025-04-12,1,2,2,True,False,True,2,0.000000,7.000000,33.000000,7.000000,0,0,2,0.400000,6,5,20,0.166667,False,2 days,0,0,1,0,0,0.700000,3.300000,4
SDN202504150,suarr002,SDN,5,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250415,0,SAN02,h,CHN,0,1,0,regular,y,y,22.000000,9,1,1,0,,62,SDN,2025,2025-04-15,1,0,0,True,False,True,2,0.000000,12.000000,19.000000,12.000000,0,0,1,0.250000,7,7,25,0.176000,False,2 days,0,0,1,0,0,1.200000,1.900000,4
SDN202504160,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250416,0,SAN02,h,CHN,1,0,0,regular,y,y,8.000000,9,2,4,0,,65,SDN,2025,2025-04-16,1,2,2,True,False,True,0,22.000000,22.000000,41.000000,22.000000,1,0,0,0.000000,8,8,29,0.178295,False,0 days,1,0,0,1,0,2.200000,4.100000,4
HOU202504200,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250420,0,HOU03,v,HOU,1,0,0,regular,y,y,17.000000,9,3,2,0,,73,HOU,2025,2025-04-20,0,1,1,True,False,True,3,0.000000,0.000000,30.000000,8.000000,0,0,2,0.666667,9,8,32,0.174242,False,3+ days,0,0,0,0,0,0.000000,3.000000,4
DET202504220,suarr002,SDN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250422,0,DET05,v,DET,1,0,0,regular,y,y,12.000000,9,2,0,0,,65,DET,2025,2025-04-22,0,2,2,True,False,True,1,0.000000,17.000000,47.000000,17.000000,0,0,1,0.333333,10,10,35,0.185185,False,1 day,0,1,0,0,0,1.700000,4.700000,4
SDN202504270,suarr002,SDN,5,value,3,0,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20250427,0,SAN02,h,TBA,0,1,0,regular,y,y,18.000000,9,3,2,0,,64,SDN,2025,2025-04-27,1,-1,1,True,False,True,4,0.000000,0.000000,29.000000,12.000000,0,0,1,0.200000,11,11,38,0.188406,False,3+ days,0,0,0,0,0,0.000000,2.900000,4
SDN202504290,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250429,0,SAN02,h,SFN,1,0,0,regular,y,y,6.000000,9,4,7,0,,64,SDN,2025,2025-04-29,1,3,3,True,False,True,1,0.000000,18.000000,30.000000,18.000000,0,0,0,0.000000,12,12,43,0.188811,False,1 day,0,1,0,0,0,1.800000,3.000000,4
SDN202504300,suarr002,SDN,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250430,0,SAN02,h,SFN,1,0,0,regular,y,y,17.000000,9,3,5,0,,65,SDN,2025,2025-04-30,1,2,2,True,False,True,0,6.000000,24.000000,24.000000,6.000000,1,1,1,0.250000,13,12,46,0.184932,False,0 days,1,0,0,0,0,2.400000,2.400000,4
PIT202505030,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250503,0,PIT08,v,PIT,1,0,0,regular,y,y,11.000000,9,2,1,0,,62,PIT,2025,2025-05-03,0,1,1,True,False,True,2,0.000000,17.000000,41.000000,17.000000,0,1,-1,-0.333333,14,13,50,0.186667,False,2 days,0,0,1,0,0,1.700000,4.100000,5
NYA202505050,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250505,0,NYC21,v,NYA,1,0,0,regular,y,y,13.000000,9,4,3,0,,59,NYA,2025,2025-05-05,0,1,1,True,False,True,1,0.000000,11.000000,34.000000,11.000000,0,0,2,0.666667,15,12,53,0.176471,False,1 day,0,1,0,0,0,1.100000,3.400000,5
NYA202505070,suarr002,SDN,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250507,0,NYC21,v,NYA,0,1,0,regular,y,y,13.000000,9,3,3,0,,70,NYA,2025,2025-05-07,0,0,0,True,False,True,1,0.000000,13.000000,41.000000,13.000000,0,0,0,0.000000,16,14,56,0.185897,False,1 day,0,1,0,0,0,1.300000,4.100000,5
COL202505090,suarr002,SDN,6,value,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250509,0,DEN02,v,COL,1,0,0,regular,y,y,3.000000,9,13,9,2,,71,COL,2025,2025-05-09,0,4,4,True,False,True,1,0.000000,13.000000,37.000000,13.000000,0,0,0,0.000000,17,14,60,0.181250,False,1 day,0,1,0,0,0,1.300000,3.700000,5
SDN202505120,suarr002,SDN,5,value,1,0,6,1,0,0,0,5,5,4,0,1,0,1,0,0,0,0,0,0,,1.000000,,,,,20250512,0,SAN02,h,ANA,0,1,0,regular,y,y,33.000000,9,3,5,0,,64,SDN,2025,2025-05-12,1,2,2,True,False,True,2,0.000000,3.000000,29.000000,3.000000,0,4,-3,-0.500000,18,14,61,0.180124,False,2 days,0,0,1,0,0,0.300000,2.900000,5
SDN202505140,suarr002,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20250514,0,SAN02,h,ANA,1,0,0,regular,y,y,18.000000,9,1,5,0,,66,SDN,2025,2025-05-14,1,4,4,True,False,True,1,0.000000,33.000000,49.000000,33.000000,0,0,2,0.666667,19,11,67,0.155689,False,1 day,0,1,0,0,0,3.300000,4.900000,5
TOR202505220,suarr002,SDN,5,value,3,0,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250522,0,TOR02,v,TOR,0,1,0,regular,y,y,16.000000,10,5,4,1,,68,TOR,2025,2025-05-22,0,1,1,True,False,True,7,0.000000,0.000000,0.000000,18.000000,0,0,1,0.200000,20,13,70,0.164706,False,3+ days,0,0,0,0,0,0.000000,0.000000,5
ATL202505230,suarr002,SDN,4,value,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250523,0,ATL03,v,ATL,1,0,0,regular,y,y,19.000000,9,2,1,0,,75,ATL,2025,2025-05-23,0,1,1,True,False,True,0,16.000000,16.000000,16.000000,16.000000,1,0,0,0.000000,21,14,75,0.165714,False,0 days,1,0,0,0,0,1.600000,1.600000,5
ATL202505250,suarr002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250525,0,ATL03,v,ATL,1,0,0,regular,y,y,9.000000,9,5,3,0,,74,ATL,2025,2025-05-25,0,2,2,True,False,True,1,0.000000,35.000000,35.000000,19.000000,0,0,0,0.000000,22,14,79,0.162011,False,1 day,0,1,0,0,0,3.500000,3.500000,5
SDN202505260,suarr002,SDN,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250526,0,SAN02,h,MIA,1,0,0,regular,y,y,12.000000,9,3,3,0,,66,SDN,2025,2025-05-26,1,0,0,True,False,True,0,9.000000,28.000000,44.000000,9.000000,1,0,1,0.250000,23,14,82,0.159341,False,0 days,1,0,0,0,0,2.800000,4.400000,5
