id,day,game_pk,statcastRows,trackedPitches,velocity,ffN,gid,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,_v,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month,difference,priorFFN,priorV,deltaV,dateISO,name
barnj002,2025-04-19,778258,37,37,95.33,10.0,TOR202504190,TOR,6,value,3,0,8,3,0,0,1,5,4,2,0,1,0,0,0,0,0,0,0,0,,1.0,,,1.0,,20250419,0,TOR02,h,SEA,0,1,0,regular,y,y,37.0,12,3,3,1,,68,TOR,2025,1,0,0,True,False,True,4,0.0,0.0,18.0,18.0,0,2,-1,-0.125,5,8,3,28,0.140625,False,3+ days,0,0,0,0,0,0.0,1.8,4,0.0,4,93.79076923076923,1.5392307692307696,2025-04-19,Jacob Barnes
burrr002,2024-07-14,747176,15,15,94.64,5.0,ARI202407140,TOR,4,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240714,0,PHO01,v,ARI,1,0,0,regular,y,y,15.0,7,8,7,0,,77,ARI,2024,0,1,1,True,False,True,1,0.0,10.0,28.0,10.0,0,1,0,0.0,6,3,5,26,0.15873015873015872,False,1 day,0,1,0,0,0,1.0,2.8,7,0.0,3,93.65213675213676,0.9878632478632454,2024-07-14,Ryan Burr
burrr002,2024-07-25,744907,35,35,93.46666666666665,12.0,TOR202407250,TOR,3,value,3,0,7,2,2,0,0,4,4,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20240725,0,TOR02,h,TBA,0,1,0,regular,y,y,35.0,6,7,0,2,,76,TOR,2024,1,-7,7,True,False,True,1,0.0,6.0,17.0,6.0,0,2,-1,-0.14285714285714285,10,7,6,34,0.15671641791044777,False,1 day,0,1,0,0,0,0.6,1.7,7,0.0,4,93.89910256410256,-0.4324358974359086,2024-07-25,Ryan Burr
burrr002,2024-07-30,747005,12,12,94.5,5.0,BAL202407300,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240730,0,BAL12,v,BAL,0,1,0,regular,y,y,12.0,6,1,6,0,,79,BAL,2024,0,-5,5,True,False,True,4,0.0,0.0,41.0,35.0,0,0,1,0.3333333333333333,11,3,5,41,0.14184397163120568,False,3+ days,0,0,0,0,0,0.0,4.1,7,0.0,5,93.81261538461538,0.6873846153846159,2024-07-30,Ryan Burr
burrr002,2024-07-31,747003,19,19,94.45,10.0,BAL202407310,TOR,3,value,3,0,5,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20240731,0,BAL12,v,BAL,0,1,0,regular,y,y,19.0,6,4,9,0,,90,BAL,2024,0,-5,5,True,False,True,0,12.0,12.0,47.0,12.0,1,1,2,0.4,12,5,6,44,0.14583333333333334,False,0 days,1,0,0,0,0,1.2,4.7,7,0.0,6,94.06594871794871,0.38405128205128847,2024-07-31,Ryan Burr
burrr002,2024-08-03,745714,23,23,94.35,10.0,NYA202408030,TOR,3,value,3,0,6,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20240803,0,NYC21,v,NYA,0,1,0,regular,y,y,23.0,7,3,6,0,,90,NYA,2024,0,-3,3,True,False,True,2,0.0,19.0,31.0,19.0,0,2,-1,-0.16666666666666666,13,6,8,49,0.15436241610738255,False,2 days,0,0,1,0,0,1.9,3.1,8,0.0,7,94.11133333333333,0.23866666666665992,2024-08-03,Ryan Burr
burrr002,2024-08-07,744903,13,13,94.36,5.0,TOR202408070,TOR,3,value,2,0,4,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,,,20240807,0,TOR02,h,BAL,0,1,0,regular,y,y,13.0,7,2,3,0,,74,TOR,2024,1,1,1,True,False,True,2,0.0,13.0,55.0,13.0,0,0,1,0.25,15,4,7,58,0.13924050632911392,False,2 days,0,0,1,0,0,1.3,5.5,8,0.0,8,94.28133333333332,0.07866666666667754,2024-08-07,Ryan Burr
burrr002,2024-08-10,744897,19,19,94.10000000000001,6.0,TOR202408100,TOR,2,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240810,0,TOR02,h,OAK,0,1,0,regular,y,y,19.0,6,1,0,1,,73,TOR,2024,1,-1,1,True,False,True,2,0.0,13.0,49.0,13.0,0,0,3,0.75,16,4,8,62,0.1419753086419753,False,2 days,0,0,1,0,0,1.3,4.9,8,0.0,9,94.22533333333334,-0.1253333333333302,2024-08-10,Ryan Burr
burrr002,2024-08-19,744898,21,21,93.22857142857143,7.0,TOR202408190,TOR,2,value,3,0,6,3,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240819,0,TOR02,h,CIN,0,1,0,regular,y,y,21.0,6,2,2,2,,65,TOR,2024,1,0,0,True,False,True,0,11.0,11.0,24.0,11.0,1,0,2,0.3333333333333333,19,6,13,72,0.16279069767441862,False,0 days,1,0,0,0,0,1.1,2.4,8,0.0,10,94.352,-1.123428571428576,2024-08-19,Ryan Burr
burrr002,2024-08-31,745859,10,10,94.04,5.0,MIN202408310,TOR,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240831,0,MIN04,v,MIN,1,0,0,regular,y,y,10.0,9,15,0,0,,82,MIN,2024,0,15,15,True,False,True,2,0.0,3.0,23.0,3.0,0,0,1,0.25,21,4,15,79,0.16759776536312848,False,2 days,0,0,1,0,0,0.3,2.3,8,0.0,11,94.09771428571428,-0.057714285714268954,2024-08-31,Ryan Burr
burrr002,2024-09-03,744891,11,11,94.8,5.0,TOR202409030,TOR,7,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240903,0,TOR02,h,PHI,0,1,0,regular,y,y,11.0,9,10,8,0,,69,TOR,2024,1,-2,2,True,False,True,2,0.0,10.0,13.0,10.0,0,0,0,0.0,22,2,16,83,0.16939890710382513,False,2 days,0,0,1,0,0,1.0,1.3,9,0.0,12,94.01571428571428,0.7842857142857156,2024-09-03,Ryan Burr
burrr002,2024-09-04,744887,19,19,94.09,10.0,TOR202409040,TOR,4,value,3,0,5,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240904,0,TOR02,h,PHI,0,1,0,regular,y,y,19.0,9,3,2,0,,74,TOR,2024,1,-1,1,True,False,True,0,11.0,11.0,24.0,11.0,1,0,1,0.2,23,5,16,85,0.16756756756756758,False,0 days,1,0,0,0,0,1.1,2.4,9,0.0,13,94.1057142857143,-0.015714285714295784,2024-09-04,Ryan Burr
burrr002,2024-09-07,747076,18,18,94.64999999999999,6.0,ATL202409070,TOR,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20240907,0,ATL03,v,ATL,1,0,0,regular,y,y,18.0,7,6,1,0,,78,ATL,2024,0,5,5,True,False,True,2,0.0,19.0,40.0,19.0,0,1,1,0.25,24,4,17,90,0.16842105263157894,False,2 days,0,0,1,0,0,1.9,4.0,9,0.0,14,94.05171428571428,0.5982857142857085,2024-09-07,Ryan Burr
burrr002,2024-09-14,744884,11,11,94.35000000000001,6.0,TOR202409140,TOR,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240914,0,TOR02,h,SLN,1,0,0,regular,y,y,11.0,8,1,7,0,,68,TOR,2024,1,6,6,True,False,True,4,0.0,0.0,48.0,30.0,0,0,1,0.3333333333333333,25,3,18,94,0.17010309278350516,False,3+ days,0,0,0,0,0,0.0,4.8,9,0.0,15,94.16171428571428,0.18828571428572616,2024-09-14,Ryan Burr
burrr002,2024-09-17,744961,19,19,94.0,6.0,TEX202409170,TOR,2,value,2,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20240917,0,ARL03,v,TEX,0,1,0,regular,y,y,19.0,4,3,7,2,,74,TEX,2024,0,-4,4,True,False,True,2,0.0,11.0,11.0,11.0,0,1,1,0.25,26,4,19,97,0.17258883248730963,False,2 days,0,0,1,0,0,1.1,1.1,9,0.0,16,94.386,-0.3859999999999957,2024-09-17,Ryan Burr
burrr002,2024-09-24,744876,17,17,94.92,5.0,TOR202409240,TOR,3,value,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240924,0,TOR02,h,BOS,0,1,0,regular,y,y,17.0,7,0,3,2,,68,TOR,2024,1,3,3,True,False,True,1,0.0,28.0,56.0,28.0,0,0,1,0.3333333333333333,28,3,22,104,0.18137254901960784,False,1 day,0,1,0,0,0,2.8,5.6,9,0.0,17,94.378,0.5420000000000016,2024-09-24,Ryan Burr
burrr002,2024-09-27,744879,13,13,94.14999999999999,6.0,TOR202409270,TOR,4,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240927,0,TOR02,h,MIA,0,1,0,regular,y,y,13.0,8,14,5,0,,68,TOR,2024,1,-9,9,True,False,True,2,0.0,17.0,54.0,17.0,0,0,2,0.5,29,4,23,107,0.18357487922705315,False,2 days,0,0,1,0,0,1.7,5.4,9,0.0,18,94.402,-0.25200000000000955,2024-09-27,Ryan Burr
cabrg001,2024-04-27,744946,16,16,97.06,5.0,TOR202404270,TOR,2,value,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240427,0,TOR02,h,LAN,0,1,0,regular,y,y,16.0,7,4,0,0,,68,TOR,2024,1,-4,4,True,False,True,2,0.0,12.0,21.0,12.0,0,0,0,0.0,9,4,3,39,0.12949640287769784,False,2 days,0,0,1,0,0,1.2,2.1,4,0.0,3,95.2088888888889,1.8511111111111092,2024-04-27,Genesis Cabrera
cabrg001,2024-05-03,744868,32,28,94.76666666666667,6.0,WAS202405030,TOR,5,value,2,0,8,2,0,0,0,4,0,3,1,0,0,0,0,1,0,1,0,0,,,,,,,20240503,0,WAS11,v,WAS,0,1,0,regular,y,y,28.0,8,3,5,0,,64,WAS,2024,0,-2,2,True,False,True,2,0.0,5.0,42.0,5.0,0,2,-2,-0.25,12,8,5,51,0.13245033112582782,False,2 days,0,0,1,0,0,0.5,4.2,5,4.0,4,95.67166666666667,-0.9050000000000011,2024-05-03,Genesis Cabrera
cabrg001,2024-05-20,744935,22,22,96.44285714285715,7.0,TOR202405200,TOR,3,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,20240520,0,TOR02,h,CHA,1,0,0,regular,y,y,22.0,8,3,7,0,,74,TOR,2024,1,4,4,True,False,True,2,0.0,6.0,17.0,6.0,0,2,-2,-0.4,18,5,5,76,0.11363636363636363,False,2 days,0,0,1,0,0,0.6,1.7,5,0.0,5,95.49066666666667,0.9521904761904807,2024-05-20,Genesis Cabrera
cabrg001,2024-05-22,744933,25,25,95.55,12.0,TOR202405220,TOR,2,value,3,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20240522,0,TOR02,h,CHA,1,0,0,regular,y,y,25.0,8,0,9,0,,69,TOR,2024,1,9,9,True,False,True,1,0.0,22.0,39.0,22.0,0,0,0,0.0,19,5,3,81,0.09944751381215469,False,1 day,0,1,0,0,0,2.2,3.9,5,0.0,6,95.73923809523811,-0.1892380952381103,2024-05-22,Genesis Cabrera
cabrg001,2024-06-22,746622,21,21,95.7,7.0,CLE202406220,TOR,2,value,3,0,5,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240622,0,CLE08,v,CLE,0,1,0,regular,y,y,21.0,6,2,5,0,,89,CLE,2024,0,-3,3,True,False,True,2,0.0,10.0,30.0,10.0,0,0,1,0.2,30,5,6,125,0.09333333333333334,False,2 days,0,0,1,0,0,1.0,3.0,6,0.0,7,95.9172380952381,-0.2172380952381019,2024-06-22,Genesis Cabrera
cabrg001,2024-07-04,744912,20,20,95.46000000000001,5.0,TOR202407040,TOR,2,value,4,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20240704,0,TOR02,h,HOU,0,1,0,regular,y,y,20.0,6,4,3,0,,79,TOR,2024,1,-1,1,True,False,True,3,0.0,0.0,24.0,13.0,0,0,2,0.4,35,5,8,141,0.0954356846473029,False,3+ days,0,0,0,0,0,0.0,2.4,7,0.0,8,95.90390476190477,-0.44390476190476136,2024-07-04,Genesis Cabrera
cabrg001,2024-08-04,745718,29,25,96.14285714285714,7.0,NYA202408040,TOR,5,value,3,0,6,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,,,,,,,20240804,0,NYC21,v,NYA,0,1,0,regular,y,y,25.0,7,2,2,0,,79,NYA,2024,0,0,0,True,False,True,1,0.0,25.0,65.0,25.0,0,1,0,0.0,48,6,18,192,0.11301369863013698,False,1 day,0,1,0,0,0,2.5,6.5,8,4.0,9,95.58390476190476,0.5589523809523769,2024-08-04,Genesis Cabrera
cabrg001,2024-08-06,744901,17,17,96.37,10.0,TOR202408060,TOR,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20240806,0,TOR02,h,BAL,1,0,0,regular,y,y,17.0,8,1,5,3,,71,TOR,2024,1,4,4,True,False,True,1,0.0,25.0,50.0,25.0,0,1,1,0.25,49,4,18,198,0.11073825503355705,False,1 day,0,1,0,0,0,2.5,5.0,8,0.0,10,95.85914285714287,0.5108571428571338,2024-08-06,Genesis Cabrera
cabrg001,2024-08-23,744889,18,18,95.95714285714287,7.0,TOR202408230,TOR,3,value,3,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,,,,,,20240823,0,TOR02,h,ANA,1,0,0,regular,y,y,18.0,8,4,3,0,,76,TOR,2024,1,-1,1,True,False,True,1,0.0,15.0,30.0,15.0,0,0,2,0.6666666666666666,55,3,20,215,0.1111111111111111,False,1 day,0,1,0,0,0,1.5,3.0,8,0.0,11,95.84457142857143,0.11257142857144231,2024-08-23,Genesis Cabrera
cabrg001,2024-09-03,744891,20,20,97.58000000000001,5.0,TOR202409030,TOR,5,value,4,0,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,20240903,0,TOR02,h,PHI,0,1,0,regular,y,y,20.0,7,6,8,2,,69,TOR,2024,1,2,2,True,False,True,4,0.0,0.0,12.0,12.0,0,2,-2,-0.2857142857142857,57,7,23,222,0.11801242236024845,False,3+ days,0,0,0,0,0,0.0,1.2,9,0.0,12,95.92600000000002,1.6539999999999964,2024-09-03,Genesis Cabrera
domis001,2025-08-18,776694,25,25,98.28333333333335,6.0,PIT202508180,TOR,4,value,4,0,6,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,,,,,1.0,,20250818,0,PIT08,v,PIT,0,1,0,regular,y,y,25.0,7,2,3,2,,83,PIT,2025,0,-1,1,True,False,True,1,0.0,13.0,19.0,13.0,0,1,0,0.0,51,6,35,204,0.16447368421052633,False,1 day,0,1,0,0,0,1.3,1.9,8,0.0,3,97.54333333333334,0.7400000000000091,2025-08-18,Seranthony Dominguez
domis001,2025-08-20,776661,19,19,97.8,11.0,PIT202508200,TOR,4,value,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20250820,0,PIT08,v,PIT,0,1,0,regular,y,y,19.0,7,1,2,2,,75,PIT,2025,0,-1,1,True,False,True,1,0.0,25.0,44.0,25.0,0,1,0,0.0,52,4,35,210,0.16129032258064516,False,1 day,0,1,0,0,0,2.5,4.4,8,0.0,4,97.72833333333334,0.07166666666665833,2025-08-20,Seranthony Dominguez
domis001,2025-08-23,776630,19,19,97.13636363636364,11.0,MIA202508230,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250823,0,MIA02,v,MIA,1,0,0,regular,y,y,19.0,8,4,3,0,,72,MIA,2025,0,1,1,True,False,True,2,0.0,19.0,57.0,19.0,0,0,2,0.6666666666666666,53,3,35,214,0.1592356687898089,False,2 days,0,0,1,0,0,1.9,5.7,8,0.0,5,97.74266666666668,-0.6063030303030388,2025-08-23,Seranthony Dominguez
domis001,2025-08-27,776567,20,20,97.55,8.0,TOR202508270,TOR,4,value,2,0,4,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1.0,,,,,,20250827,0,TOR02,h,MIN,1,0,0,regular,y,y,20.0,8,8,6,0,,70,TOR,2025,1,-2,2,True,False,True,0,6.0,6.0,44.0,6.0,1,2,-1,-0.25,55,4,38,218,0.16666666666666666,False,0 days,1,0,0,0,0,0.6,4.4,8,0.0,6,97.53793939393941,0.012060606060586565,2025-08-27,Seranthony Dominguez
domis001,2025-08-31,776515,15,15,98.12222222222222,9.0,TOR202508310,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250831,0,TOR02,h,MIL,1,0,0,regular,y,y,15.0,8,4,8,0,,68,TOR,2025,1,4,4,True,False,True,0,10.0,10.0,36.0,10.0,1,0,1,0.3333333333333333,57,3,37,226,0.15950920245398773,False,0 days,1,0,0,0,0,1.0,3.6,8,0.0,7,97.6379393939394,0.4842828282828151,2025-08-31,Seranthony Dominguez
domis001,2025-09-02,776491,21,21,98.425,8.0,CIN202509020,TOR,5,value,3,0,5,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250902,0,CIN09,v,CIN,1,0,0,regular,y,y,21.0,8,11,8,0,,78,CIN,2025,0,3,3,True,False,True,1,0.0,25.0,51.0,15.0,0,0,2,0.4,58,5,38,229,0.16109422492401215,False,1 day,0,1,0,0,0,2.5,5.1,9,0.0,8,97.77838383838385,0.6466161616161514,2025-09-02,Seranthony Dominguez
domis001,2025-09-09,776393,15,15,97.06666666666666,9.0,TOR202509090,TOR,5,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250909,0,TOR02,h,HOU,1,0,0,regular,y,y,15.0,9,3,1,0,,62,TOR,2025,1,-2,2,True,False,True,6,0.0,0.0,21.0,21.0,0,1,-1,-0.25,59,4,40,234,0.16467065868263472,False,3+ days,0,0,0,0,0,0.0,2.1,9,0.0,9,97.80671717171717,-0.7400505050505046,2025-09-09,Seranthony Dominguez
domis001,2025-09-15,776316,13,13,97.21428571428571,7.0,TBA202509150,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250915,0,TAM02,v,TBA,1,0,0,regular,y,y,13.0,7,0,1,0,,85,TBA,2025,0,-1,1,True,False,True,1,0.0,11.0,26.0,11.0,0,0,1,0.3333333333333333,61,3,39,241,0.15835777126099707,False,1 day,0,1,0,0,0,1.1,2.6,9,0.0,10,97.6600505050505,-0.44576479076479814,2025-09-15,Seranthony Dominguez
domis001,2025-09-16,776305,18,18,97.4375,8.0,TBA202509160,TOR,6,value,3,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20250916,0,TAM02,v,TBA,1,0,0,regular,y,y,18.0,8,6,4,2,,82,TBA,2025,0,2,2,True,False,True,0,13.0,24.0,39.0,13.0,1,1,0,0.0,62,3,40,244,0.15988372093023256,False,0 days,1,0,0,0,0,2.4,3.9,9,0.0,11,97.6756349206349,-0.2381349206349057,2025-09-16,Seranthony Dominguez
domis001,2025-09-21,776229,14,14,97.2625,8.0,KCA202509210,TOR,3,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,,,,,,20250921,0,KAN06,v,KCA,1,0,0,regular,y,y,14.0,6,6,5,1,,78,KCA,2025,0,1,1,True,False,True,2,0.0,8.0,39.0,8.0,0,0,2,0.5,64,4,41,250,0.16,False,2 days,0,0,1,0,0,0.8,3.9,9,0.0,12,97.65313492063493,-0.39063492063492333,2025-09-21,Seranthony Dominguez
domis001,2025-09-25,776186,16,16,96.85,8.0,TOR202509250,TOR,5,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250925,0,TOR02,h,BOS,1,0,0,regular,y,y,16.0,7,1,6,1,,68,TOR,2025,1,5,5,True,False,True,3,0.0,0.0,22.0,14.0,0,0,1,0.3333333333333333,65,3,43,254,0.1638418079096045,False,3+ days,0,0,0,0,0,0.0,2.2,9,0.0,13,97.48119047619048,-0.6311904761904827,2025-09-25,Seranthony Dominguez
domis001,2025-09-27,776159,24,24,97.4875,16.0,TOR202509270,TOR,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20250927,0,TOR02,h,TBA,1,0,0,regular,y,y,24.0,9,1,5,0,,73,TOR,2025,1,4,4,True,False,True,1,0.0,16.0,30.0,16.0,0,1,1,0.25,66,4,44,257,0.16526610644257703,False,1 day,0,1,0,0,0,1.6,3.0,9,0.0,14,97.16619047619048,0.3213095238095178,2025-09-27,Seranthony Dominguez
fishb002,2025-06-28,777323,27,27,95.58571428571429,7.0,BOS202506280,TOR,2,value,6,0,8,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,,,,,,,20250628,0,BOS07,v,BOS,0,1,0,regular,y,y,27.0,3,1,6,3,,70,BOS,2025,0,-5,5,True,False,True,3,0.0,0.0,11.0,7.0,0,1,0,0.0,18,8,25,64,0.24390243902439024,False,3+ days,0,0,0,0,0,0.0,1.1,6,0.0,3,95.00555555555555,0.5801587301587432,2025-06-28,Braydon Fisher
fishb002,2025-07-03,777260,24,24,96.07142857142857,7.0,TOR202507030,TOR,2,value,2,0,5,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250703,0,TOR02,h,NYA,1,0,0,regular,y,y,24.0,6,3,6,1,,74,TOR,2025,1,3,3,True,False,True,1,0.0,28.0,55.0,9.0,0,0,1,0.2,21,5,28,80,0.2388888888888889,False,1 day,0,1,0,0,0,2.8,5.5,7,0.0,4,95.15059523809524,0.9208333333333343,2025-07-03,Braydon Fisher
fishb002,2025-07-20,777079,24,24,95.71666666666665,6.0,TOR202507200,TOR,2,value,0,0,3,2,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20250720,0,TOR02,h,SFN,1,0,0,regular,y,y,24.0,6,4,7,0,,74,TOR,2025,1,3,3,True,False,True,6,0.0,0.0,9.0,9.0,0,1,-1,-0.3333333333333333,26,3,30,104,0.22058823529411764,False,3+ days,0,0,0,0,0,0.0,0.9,7,0.0,5,95.3347619047619,0.38190476190474953,2025-07-20,Braydon Fisher
fishb002,2025-08-04,776872,15,15,94.87142857142858,7.0,COL202508040,TOR,2,value,3,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250804,0,DEN02,v,COL,1,0,0,regular,y,y,15.0,7,14,1,0,,94,COL,2025,0,13,13,True,False,True,2,0.0,13.0,39.0,13.0,0,0,3,0.75,32,4,31,121,0.2081447963800905,False,2 days,0,0,1,0,0,1.3,3.9,8,0.0,6,95.50609523809524,-0.6346666666666607,2025-08-04,Braydon Fisher
fishb002,2025-08-09,776808,24,24,97.88571428571429,7.0,LAN202508090,TOR,4,value,4,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250809,0,LOS03,v,LAN,0,1,0,regular,y,y,24.0,6,0,9,2,,76,LAN,2025,0,-9,9,True,False,True,2,0.0,13.0,28.0,13.0,0,0,3,0.6,34,5,36,128,0.2236842105263158,False,2 days,0,0,1,0,0,1.3,2.8,8,0.0,7,95.45704761904761,2.428666666666672,2025-08-09,Braydon Fisher
fishb002,2025-08-13,776757,18,18,95.73333333333333,6.0,TOR202508130,TOR,2,value,1,0,4,2,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,,,,,,,20250813,0,TOR02,h,CHN,0,1,0,regular,y,y,18.0,8,2,1,0,,68,TOR,2025,1,-1,1,True,False,True,2,0.0,11.0,48.0,11.0,0,1,-1,-0.25,36,4,39,135,0.2297872340425532,False,2 days,0,0,1,0,0,1.1,4.8,8,0.0,8,96.02619047619048,-0.2928571428571445,2025-08-13,Braydon Fisher
fishb002,2025-08-17,776710,22,22,95.14999999999999,6.0,TOR202508170,TOR,3,value,3,0,5,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250817,0,TOR02,h,TEX,0,1,0,regular,y,y,22.0,6,6,1,0,,68,TOR,2025,1,-5,5,True,False,True,1,0.0,17.0,46.0,17.0,0,0,1,0.2,38,5,37,143,0.2139917695473251,False,1 day,0,1,0,0,0,1.7,4.6,8,0.0,9,96.05571428571429,-0.9057142857142964,2025-08-17,Braydon Fisher
fishb002,2025-09-13,776343,20,20,95.61428571428571,7.0,TOR202509130,TOR,5,value,3,0,4,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1.0,,,,1.0,,20250913,0,TOR02,h,BAL,1,0,0,regular,y,y,20.0,9,3,2,0,,67,TOR,2025,1,-1,1,True,False,True,0,14.0,32.0,45.0,14.0,1,1,0,0.0,44,4,41,163,0.21292775665399238,False,0 days,1,0,0,0,0,3.2,4.5,9,0.0,10,95.87142857142858,-0.2571428571428669,2025-09-13,Braydon Fisher
fishb002,2025-09-15,776316,27,27,95.1888888888889,9.0,TBA202509150,TOR,6,value,6,0,7,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1.0,,,,1.0,,20250915,0,TAM02,v,TBA,1,0,0,regular,y,y,27.0,10,1,1,1,,85,TBA,2025,0,0,0,True,False,True,1,0.0,34.0,52.0,20.0,0,0,4,0.5714285714285714,45,7,41,167,0.20973782771535582,False,1 day,0,1,0,0,0,3.4,5.2,9,0.0,11,95.85095238095238,-0.6620634920634814,2025-09-15,Braydon Fisher
fishb002,2025-09-18,776269,17,17,94.39999999999999,7.0,TBA202509180,TOR,3,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250918,0,TAM02,v,TBA,0,1,0,regular,y,y,17.0,6,0,4,1,,87,TBA,2025,0,-4,4,True,False,True,2,0.0,27.0,61.0,27.0,0,0,0,0.0,46,4,45,174,0.21897810218978103,False,2 days,0,0,1,0,0,2.7,6.1,9,0.0,12,95.91444444444444,-1.5144444444444503,2025-09-18,Braydon Fisher
fishb002,2025-09-19,776260,22,22,93.35714285714286,7.0,KCA202509190,TOR,2,value,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250919,0,KAN06,v,KCA,0,1,0,regular,y,y,22.0,1,1,7,1,,80,KCA,2025,0,-6,6,True,False,True,0,17.0,17.0,78.0,17.0,1,0,0,0.0,47,5,45,178,0.2158273381294964,False,0 days,1,0,0,0,0,1.7,7.8,9,0.0,13,95.21730158730159,-1.8601587301587301,2025-09-19,Braydon Fisher
